POI,Lon,Lat,Address
metro,2.146052,41.378249,"Aragó, Carrer de Tarragona, 08029 Barcelona, Spain"
metro,2.145225,41.378805,"Bankinter, Carrer de Tarragona, 08029 Barcelona, Spain"
metro,2.144456,41.378852,"Carrer de Tarragona, 08029 Barcelona, Spain"
metro,2.145436,41.378064,"Carrer de Tarragona, 08029 Barcelona, Spain"
metro,2.145478,41.378565,"Logia Barcelona, Carrer de Tarragona, 84, 08015 Barcelona, Spain"
metro,2.184187,41.449312,"Carrer de Chafarinas, 27, 08033 Barcelona, Spain"
metro,2.18472,41.4493,"Carrer de Chafarinas, 08033 Barcelona, Spain"
metro,2.184457,41.449665,"Carrer de Chafarinas, 27, 08033 Barcelona, Spain"
metro,2.184161,41.449514,"Carrer de Chafarinas, 08033 Barcelona, Spain"
metro,2.142547,41.425262,"Ronda de Dalt, 08035 Barcelona, Spain"
metro,2.144798,41.411753,"Avinguda de Vallcarca, 107X, 08023 Barcelona, Spain"
metro,2.144863,41.411461,"Avinguda de la República Argentina, 120U, 08023 Barcelona, Spain"
metro,2.145084,41.411401,"Avinguda de la República Argentina, 08023 Barcelona, Spain"
metro,2.157006,41.438128,"Centre Educatiu Providencia del Corazón de Jesús, Carrer d'Hedilla, 08031 Barcelona, Spain"
metro,2.156392,41.437571,"Passeig de Valldaura, 26, 08031 Barcelona, Spain"
metro,2.111704,41.384208,"Avinguda Diagonal, 08034 Barcelona, Spain"
metro,2.111621,41.384639,"Avinguda Diagonal (lateral muntanya), 08034 Barcelona, Spain"
metro,2.1104,41.384138,"unnamed road, 08034 Barcelona, Spain"
metro,2.181619,41.44867,"Carrer d'Aiguablava, 08033 Barcelona, Spain"
metro,2.182475,41.449285,"Carrer d'Aiguablava, 08033 Barcelona, Spain"
metro,2.17722,41.424489,"Carrer de Ramon Albó, 1-3, 08041 Barcelona, Spain"
metro,2.166884,41.412047,"Ronda del Guinardó, 46, 08025 Barcelona, Spain"
metro,2.16623,41.412431,"Club de Petanca Baix Guinardó, Plaça d'Alfons el Savi, 08025 Barcelona, Spain"
metro,2.165088,41.412123,"Plaça d'Alfons el Savi, 3-5, 08025 Barcelona, Spain"
metro,2.166162,41.411775,"Ronda del Guinardó, 38, 08025 Barcelona, Spain"
metro,2.185811,41.382237,"Carrer del Doctor Aiguader, 08003 Barcelona, Spain"
metro,2.18566,41.382674,"unnamed road, 08003 Barcelona, Spain"
metro,2.217105,41.414575,"Carrer d'Alfons el Magnànim, 08019 Barcelona, Spain"
metro,2.215632,41.415468,"Carrer d'Alfons el Magnànim, 57, 08019 Barcelona, Spain"
metro,2.215688,41.415007,"Carrer de Xavier Nogués, 33-63, 08019 Barcelona, Spain"
metro,2.210317,41.420291,"Gran Via de les Corts Catalanes, 1180-1178, 08020 Barcelona, Spain"
metro,2.191575,41.394936,"Carrer de Zamora, 64, 08005 Barcelona, Spain"
metro,2.192791,41.395438,"Carrer de Pujades, 84, 08018 Barcelona, Spain"
metro,2.192179,41.395239,"Carrer de Pujades, 08018 Barcelona, Spain"
metro,2.191499,41.395301,"Carrer de Pere IV, 41, 08018 Barcelona, Spain"
metro,2.193191,41.38821,"Ciutadella | Vila Olímpica, Carrer de Ramon Trias Fargas, 08003 Barcelona, Spain"
metro,2.193327,41.38792,"Passeig de Circumval·lació, 08003 Barcelona, Spain"
metro,2.192713,41.388147,"Passeig de Circumval·lació, 08003 Barcelona, Spain"
metro,2.215909,41.41174,"Carrer de Llull, 387-389, 08019 Barcelona, Spain"
metro,2.217331,41.412265,"Carrer de Llull, 08019 Barcelona, Spain"
metro,2.216969,41.411963,"Carrer de Llull, 404, 08019 Barcelona, Spain"
metro,2.170859,41.394823,"Girona, Carrer del Consell de Cent, 08009 Barcelona, Spain"
metro,2.171334,41.394796,"Monster Sushi, Carrer de Girona, 68, 08009 Barcelona, Spain"
metro,2.171406,41.39526,"Carrer del Consell de Cent, 380, 08009 Barcelona, Spain"
metro,2.174241,41.416004,"Ronda del Guinardó, 08041 Barcelona, Spain"
metro,2.174437,41.416378,"Pizzeria Ninones, Ronda del Guinardó, 08041 Barcelona, Spain"
metro,2.174535,41.415996,"Carrer del Mas Casanovas, 08041 Barcelona, Spain"
metro,2.178343,41.384137,"Via Laietana, 25, 08003 Barcelona, Spain"
metro,2.179204,41.383774,"Via Laietana, 16, 08003 Barcelona, Spain"
metro,2.179125,41.383984,"Carrer de l'Argenteria, 15-17, 08003 Barcelona, Spain"
metro,2.162763,41.406051,"Carrer de Pi i Margall, 1, 3, 08024 Barcelona, Spain"
metro,2.163163,41.406001,"Carrer de Pi i Margall, 12, 08025 Barcelona, Spain"
metro,2.163315,41.406523,"Carrer de Pi i Margall, 08024 Barcelona, Spain"
metro,2.206472,41.423961,"Rambla de Guipúscoa, 161, 08020 Barcelona, Spain"
metro,2.19746,41.399026,"Carrer de Pujades, 134, 08005 Barcelona, Spain"
metro,2.197247,41.399257,"Carrer de Pujades, 119, 08005 Barcelona, Spain"
metro,2.172883,41.436715,"Pi i Molist, Passeig de Verdum, 08016 Barcelona, Spain"
metro,2.173684,41.43758,"Passeig de Verdum, 57B, 08016 Barcelona, Spain"
metro,2.173953,41.437178,"Plaça dels Jardins d'Alfàbia, 08016 Barcelona, Spain"
metro,2.173484,41.437215,"Passeig de Verdum, 41-53, 08016 Barcelona, Spain"
metro,2.177349,41.422701,"Ronda del Guinardó, 08041 Barcelona, Spain"
metro,2.177694,41.424269,"Carrer de les Acàcies, 13A, 08041 Barcelona, Spain"
metro,2.167775,41.389664,"Passeig de Gràcia (lateral Llobregat), 08007 Barcelona, Spain"
metro,2.167682,41.389615,"Passeig de Gràcia, 13, 08007 Barcelona, Spain"
metro,2.202855,41.403481,"Poblenou, Carrer de Bilbao, 08005 Barcelona, Spain"
metro,2.203212,41.40344,"Carrer de Pujades, 228, 08005 Barcelona, Spain"
metro,2.209671,41.408202,"Selva de Mar, Carrer de la Selva de Mar, 08019 Barcelona, Spain"
metro,2.208411,41.407903,"Selva de Mar, Carrer de Provençals, 08019 Barcelona, Spain"
metro,2.209959,41.408155,"Carrer de la Selva de Mar, 08019 Barcelona, Spain"
metro,2.172613,41.388771,"Plaça d'Urquinaona, 08010 Barcelona, Spain"
metro,2.174157,41.387564,"Via Laietana, 56, 08003 Barcelona, Spain"
metro,2.173104,41.388481,"Burger King, Plaça d'Urquinaona, 11, 08010 Barcelona, Spain"
metro,2.168669,41.39999,"Passeig de Sant Joan, 08037 Barcelona, Spain"
metro,2.168592,41.40017,"Passeig de Sant Joan, 08037 Barcelona, Spain"
metro,2.178458,41.443382,"Via Júlia, 08042 Barcelona, Spain"
metro,2.178826,41.444145,"Via Júlia, 08042 Barcelona, Spain"
metro,2.178906,41.443928,"Via Júlia, 136, 08042 Barcelona, Spain"
metro,2.186497,41.420554,"Carrer de Felip II, 08027 Barcelona, Spain"
metro,2.126019,41.375495,"Carrer de Sants, 363, 08028 Barcelona, Spain"
metro,2.125579,41.375701,"UME Sants - Unió Musical, Carrer de Sants, 304 bis, 08028 Barcelona, Spain"
metro,2.128135,41.375637,"Carrer de Sants, 256, 08028 Barcelona, Spain"
metro,2.127313,41.375605,"Carrer de Sants, 08028 Barcelona, Spain"
metro,2.181742,41.415335,"Carrer de la Indústria, 291-291B, 08026 Barcelona, Spain"
metro,2.181114,41.414798,"Carrer de la Indústria, 08041 Barcelona, Spain"
metro,2.180938,41.414999,"Passeig de Maragall, 08041 Barcelona, Spain"
metro,2.090782,41.366055,"Carrer de l'Estronci, 08096 l'Hospitalet de Llobregat, Spain"
metro,2.091263,41.366148,"Carrer de l'Estronci, 08096 l'Hospitalet de Llobregat, Spain"
metro,2.099888,41.371578,"Sueños descans, Carrer de la Hierbabuena, 32, 08906 l'Hospitalet de Llobregat, Spain"
metro,2.099238,41.371318,"El Sazón de Isabel, Carrer de l'Hortensia, 24, 08906 Esplugues de Llobregat, Spain"
metro,2.120049,41.375998,"Carretera de Collblanc, 26, 08903 l'Hospitalet de Llobregat, Spain"
metro,2.118297,41.375791,"Plaça de la Solidaritat, 08904 l'Hospitalet de Llobregat, Spain"
metro,2.121098,41.37556,"Carretera de Collblanc, 5, 08903 l'Hospitalet de Llobregat, Spain"
metro,2.120678,41.375948,"Carrer de Pérez Galdós, 08094 l'Hospitalet de Llobregat, Spain"
metro,2.180781,41.423505,"Carrer de Garcilaso, 08027 Barcelona, Spain"
metro,2.182124,41.423447,"Matanzas, Carrer de Garcilaso, 08027 Barcelona, Spain"
metro,2.181609,41.423528,"Carrer de Garcilaso, 164-158, 08027 Barcelona, Spain"
metro,2.072672,41.356107,"Carrer Vicenç Llivina, 08940 Cornellà de Llobregat, Spain"
metro,2.072404,41.356151,"Carrer de Josep Cuxart, 08940 Cornellà de Llobregat, Spain"
metro,2.159106,41.394536,"Avirex, Rambla de Catalunya, 110, 08008 Barcelona, Spain"
metro,2.158487,41.394451,"Rambla de Catalunya, 117, 08008 Barcelona, Spain"
metro,2.15916,41.394887,"Flying Tiger Copenhagen, Carrer del Rosselló, 247, 08008 Barcelona, Spain"
metro,2.155013,41.423558,"Carrer del Llobregós, 161-165, 08032 Barcelona, Spain"
metro,2.156073,41.425418,"Plaça de Pastrana, 5-7, 08032 Barcelona, Spain"
metro,2.155126,41.424597,"Carrer de Sigüenza, 22, 08032 Barcelona, Spain"
metro,2.150142,41.420977,"Plaça de Margarida Fort, 1-1X, 08035 Barcelona, Spain"
metro,2.149504,41.419877,"Carrer del Beat Almató, 100, 08023 Barcelona, Spain"
metro,2.148073,41.423133,"Plaça Doctor Matías Guiu, 08035 Barcelona, Spain"
metro,2.148521,41.421974,"Carrer del Besòs, 29, 08035 Barcelona, Spain"
metro,2.144952,41.384126,"Forn del Cel, Carrer d'Entença, 178-180-182, 08029 Barcelona, Spain"
metro,2.146075,41.384981,"Carrer de Rocafort, 08029 Barcelona, Spain"
metro,2.145606,41.384454,"Carrer del Rosselló, 08029 Barcelona, Spain"
metro,2.078917,41.357389,"Avinguda de Salvador Allende, 4, 08940 Cornellà de Llobregat, Spain"
metro,2.079,41.35807,"Avinguda de Salvador Allende, 08940 Cornellà de Llobregat, Spain"
metro,2.078904,41.357707,"Avinguda de Salvador Allende, 4, 08940 Cornellà de Llobregat, Spain"
metro,2.158742,41.429811,"Carrer de Lisboa, 8, 08031 Barcelona, Spain"
metro,2.160483,41.42973,"Carrer del Tajo, 46, 08031 Barcelona, Spain"
metro,2.161228,41.430042,"Plaça d'Eivissa, 2, 08032 Barcelona, Spain"
metro,2.161178,41.429762,"Carrer del Tajo, 36, 08032 Barcelona, Spain"
metro,2.15177,41.388946,"Plaça de Concepció Aleixandre Ballester, 08036 Barcelona, Spain"
metro,2.150676,41.388476,"Salzburg, Carrer del Comte d'Urgell, 204, 08036 Barcelona, Spain"
metro,2.15029,41.388226,"Edifici del Rellotge, Carrer del Comte d'Urgell, 187, 08036 Barcelona, Spain"
metro,2.150984,41.389033,"Carrer de Villarroel, 08036 Barcelona, Spain"
metro,2.186579,41.422021,"Avinguda Meridiana, 271, 08027 Barcelona, Spain"
metro,2.186897,41.421556,"Avinguda Meridiana, 08027 Barcelona, Spain"
metro,2.176558,41.425638,"Carrer de Prat d'en Roquer, 08041 Barcelona, Spain"
metro,2.1759,41.425733,"Passeig de Maragall, 182, 08041 Barcelona, Spain"
metro,2.176475,41.425869,"Avinguda dels Quinze, 6, 08016 Barcelona, Spain"
metro,2.135849,41.375429,"Carrer de Sants, 08014 Barcelona, Spain"
metro,2.135034,41.375491,"Carrer de Joan Güell, 08014 Barcelona, Spain"
metro,2.13548,41.375444,"Carrer de Sants, 08014 Barcelona, Spain"
metro,2.106775,41.373558,"Avinguda del Doctor Ramon Solanich i Riera, 08905 l'Hospitalet de Llobregat, Spain"
metro,2.107033,41.37329,"Carrer d'Esteve Grau, 08905 l'Hospitalet de Llobregat, Spain"
metro,2.107647,41.374015,"Avinguda del Doctor Ramon Solanich i Riera, 08905 l'Hospitalet de Llobregat, Spain"
metro,2.108251,41.37406,"Avinguda del Doctor Ramon Solanich i Riera, 08905 l'Hospitalet de Llobregat, Spain"
metro,2.174231,41.404606,"Carrer de la Marina, 08025 Barcelona, Spain"
metro,2.173357,41.403512,"Carrer de Provença, 08013 Barcelona, Spain"
metro,2.173076,41.403762,"Gust Celestial, Carrer de Sardenya, 322, 08025 Barcelona, Spain"
metro,2.173877,41.404117,"Carrer de Provença, 435, 08025 Barcelona, Spain"
metro,2.083994,41.362753,"Avinguda de la República Argentina, 08940 Cornellà de Llobregat, Spain"
metro,2.084164,41.363278,"Avinguda de la República Argentina, 60, 08940 Cornellà de Llobregat, Spain"
metro,2.084574,41.36329,"Carrer dels Almogàvers, 08940 Cornellà de Llobregat, Spain"
metro,2.175393,41.410166,"El pulgarcito, Carrer de la Indústria, 172, 08025 Barcelona, Spain"
metro,2.176264,41.411214,"Savory express, Carrer de la Indústria, 08025 Barcelona, Spain"
metro,2.176324,41.411021,"Carrer de la Indústria, 08041 Barcelona, Spain"
metro,2.139739,41.379602,"Carrer de Viriat, 08014 Barcelona, Spain"
metro,2.139294,41.379699,"Carrer de Viriat, 08014 Barcelona, Spain"
metro,2.141445,41.425067,"Avinguda del Jordà, 08035 Barcelona, Spain"
metro,2.167494,41.399121,"Carrer de Bailèn, 139, 08037 Barcelona, Spain"
metro,2.166277,41.398676,"Canela Patentes y Marcas, Carrer de Girona, 148, 08037 Barcelona, Spain"
metro,2.166728,41.398769,"Carrer de Provença, 317-319, 08037 Barcelona, Spain"
metro,2.166992,41.430601,"Passeig de Fabra i Puig, 344, 08031 Barcelona, Spain"
metro,2.168457,41.430572,"Passeig de Fabra i Puig, 326, 08031 Barcelona, Spain"
metro,2.16701,41.430319,"Passeig de Fabra i Puig, 321, 08031 Barcelona, Spain"
metro,2.16776,41.430824,"Carrer del Cadí, 16-14, 08031 Barcelona, Spain"
metro,2.175568,41.429214,"Felip II, Carrer de Felip II, 08016 Barcelona, Spain"
metro,2.174603,41.430476,"Carrer del Doctor Pi i Molist, 08016 Barcelona, Spain"
metro,2.174133,41.430266,"Avinguda dels Quinze, 08016 Barcelona, Spain"
metro,2.174845,41.429404,"Av. Els Quinze, Plaça del Virrei Amat, 08016 Barcelona, Spain"
metro,2.174875,41.429732,"Carrer de Felip II, 08016 Barcelona, Spain"
metro,2.205212,41.436173,"Carrer de Sant Adrià, 05030 Barcelona, Spain"
metro,2.204794,41.436065,"Bon Pastor, Carrer de Sant Adrià, 05030 Barcelona, Spain"
metro,2.186242,41.42096,"Carrer de Felip II, 08027 Barcelona, Spain"
metro,2.193133,41.429748,"Sant Andreu Centre Esportiu Municipal, Carrer de Santa Coloma, 08030 Barcelona, Spain"
metro,2.210131,41.444246,"Avinguda Banús Baixa, Avinguda de Can Peixauet, 08922 Santa Coloma de Gramenet, Spain"
metro,2.19855,41.457253,"Avinguda de Francesc Macià, 08924 Santa Coloma de Gramenet, Spain"
metro,2.212413,41.454503,"Plaça dels Enamorats, 08921 Santa Coloma de Gramenet, Spain"
metro,2.215908,41.446684,"Carrer de Dalt dels Banús, 08923 Santa Coloma de Gramenet, Spain"
metro,2.20578,41.459366,"Plaça Sagrada Familia, 08924 Santa Coloma de Gramenet, Spain"
street_Diagonal,2.1076809,41.3833622,"Avinguda Diagonal (central), 08904 Barcelona, Spain"
street_Diagonal,2.1095691,41.3838774,"unnamed road, 08034 Barcelona, Spain"
street_Diagonal,2.1112857,41.3843926,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1129165,41.3849078,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1151481,41.3853586,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1169506,41.3857127,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1186243,41.3861635,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1200405,41.3866787,"Carrer de Pere Duran Farell, 08034 Barcelona, Spain"
street_Diagonal,2.1217142,41.3870973,"Avinguda Diagonal, 08034 Barcelona, Spain"
street_Diagonal,2.1234737,41.3874514,"Avinguda Diagonal, 537, 08034 Barcelona, Spain"
street_Diagonal,2.1255336,41.3879344,"Avinguda Diagonal, 08028 Barcelona, Spain"
street_Diagonal,2.1272932,41.3884495,"Plaça de la Reina Maria Cristina, 08028 Barcelona, Spain"
street_Diagonal,2.1293102,41.3889647,"Avinguda Diagonal, 08028 Barcelona, Spain"
street_Diagonal,2.1317564,41.3895442,"Avinguda Diagonal, 08028 Barcelona, Spain"
street_Diagonal,2.1333871,41.3899628,"Avinguda Diagonal, 08021 Barcelona, Spain"
street_Diagonal,2.1352754,41.3904135,"Avinguda Diagonal, 08021 Barcelona, Spain"
street_Diagonal,2.1370779,41.3909931,"Avinguda Diagonal, 08021 Barcelona, Spain"
street_Diagonal,2.1394382,41.391476,"Avinguda Diagonal, 08021 Barcelona, Spain"
street_Diagonal,2.1419702,41.3919911,"Avinguda Diagonal, 08021 Barcelona, Spain"
street_Diagonal,2.1446095,41.3929248,"Plaça de Francesc Macià, 08021 Barcelona, Spain"
street_Diagonal,2.1469699,41.3934721,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1490298,41.3940838,"Hesperia Presidente, Avinguda Diagonal, 570, 08021 Barcelona, Spain"
street_Diagonal,2.1517335,41.3945345,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1529588,41.3949042,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1543964,41.3952744,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1555015,41.3955722,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1565208,41.3958539,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1575615,41.3960873,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1582588,41.3963207,"Avinguda Diagonal, 08036 Barcelona, Spain"
street_Diagonal,2.1590742,41.3964978,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1602758,41.3967875,"Avinguda de la Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1613005,41.397029,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1597072,41.396707,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.1620998,41.3971819,"Avinguda Diagonal, 08008 Barcelona, Spain"
street_Diagonal,2.162899,41.3974072,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1637574,41.3976084,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.164562,41.3977694,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1653989,41.398043,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1663215,41.3982845,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1671048,41.3984857,"Avinguda Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1678343,41.3986949,"Avinguda de la Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.168639,41.3988961,"Avinguda de la Diagonal, 08037 Barcelona, Spain"
street_Diagonal,2.1694651,41.3991134,"Avinguda Diagonal, 08009 Barcelona, Spain"
street_Diagonal,2.1706614,41.3993146,"Avinguda Diagonal (lateral mar), 08009 Barcelona, Spain"
street_Diagonal,2.171525,41.3995882,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1725228,41.3998377,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1735957,41.4000792,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1743253,41.4003447,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.175205,41.4004896,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1765569,41.4008276,"Carrer d'Aragó, 08013 Barcelona, Spain"
street_Diagonal,2.1774152,41.4011012,"Plaça de Pablo Neruda, 1-1X, 08013 Barcelona, Spain"
street_Diagonal,2.1783218,41.4013105,"Plaça de Pablo Neruda, 1-1X, 08013 Barcelona, Spain"
street_Diagonal,2.1794751,41.4016002,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1804407,41.4017772,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1818676,41.4021796,"Carrer de Padilla, 08013 Barcelona, Spain"
street_Diagonal,2.1828761,41.4024371,"Avinguda Diagonal, 08013 Barcelona, Spain"
street_Diagonal,2.1838203,41.4026946,"Avinguda Diagonal, 08013 Barcelona, Spain"
