POI,Lon,Lat,Address
street_Castellana,-3.693486173,40.41747935,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693629903,40.4170006,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693755667,40.4165492,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693899398,40.41609781,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.694016179,40.41563957,"Plaza de Cánovas del Castillo, 28014 Madrid, Spain"
street_Castellana,-3.694123977,40.41531127,"Plaza de Cánovas del Castillo, 28014 Madrid, Spain"
street_Castellana,-3.694123977,40.41509925,"Plaza de Cánovas del Castillo, 28014 Madrid, Spain"
street_Castellana,-3.694043128,40.41488723,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.69396228,40.41466836,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693854482,40.41436058,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693728718,40.4140528,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.69362092,40.41373818,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693504139,40.41340988,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.693351425,40.41302686,"Calle Almadén, 28014 Madrid, Spain"
street_Castellana,-3.693198712,40.41260279,"Calle Almadén, 28014 Madrid, Spain"
street_Castellana,-3.693037015,40.41217873,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.692893285,40.4117615,"Calle Almadén, 28014 Madrid, Spain"
street_Castellana,-3.692749554,40.41135795,"Calle Almadén, 28014 Madrid, Spain"
street_Castellana,-3.692605824,40.41098176,"Calle Almadén, 28014 Madrid, Spain"
street_Castellana,-3.692462093,40.41059872,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.69230938,40.41014728,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.692129717,40.40968216,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.691959037,40.40927176,"Paseo del Prado, 28014 Madrid, Spain"
street_Castellana,-3.691824289,40.40882715,"Réplica de la Fuente de la Alcachofa, Túnel de Atocha, 28012 Madrid, Spain"
street_Castellana,-3.692012936,40.40840991,"Plaza del Emperador Carlos V, 28012 Madrid, Spain"
street_Castellana,-3.692426161,40.40797897,"Plaza del Emperador Carlos V, 28012 Madrid, Spain"
street_Castellana,-3.692848369,40.40754804,"Plaza del Emperador Carlos V, 28045 Madrid, Spain"
street_Castellana,-3.693207695,40.40717867,"Plaza del Emperador Carlos V, 28045 Madrid, Spain"
street_Castellana,-3.693351425,40.4066588,"Paseo de las Delicias, 4, 28045 Madrid, Spain"
street_Castellana,-3.693396341,40.40611841,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693468206,40.40553014,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693531088,40.40494186,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693602954,40.40434673,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693638886,40.40379264,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693728718,40.40317014,"Paseo de las Delicias, 42, 28045 Madrid, Spain"
street_Castellana,-3.6937916,40.40256131,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693872448,40.40187724,"Plaza de Luca de Tena, 28045 Madrid, Spain"
street_Castellana,-3.693926347,40.4013026,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.693980246,40.40074849,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694052111,40.4002491,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694088044,40.39970182,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694168892,40.39914769,"Calle del General Palanca, 37, 28045 Madrid, Spain"
street_Castellana,-3.694222791,40.39851831,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.69430364,40.3979026,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694366522,40.3972732,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694438387,40.39660275,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694501269,40.3959323,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694582117,40.39535077,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694636016,40.39481029,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694671949,40.39427665,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694752797,40.39372248,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694806696,40.39318883,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694869578,40.39273043,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694896528,40.39227203,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694941443,40.39182731,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.694977376,40.39151943,"Paseo de las Delicias, 28045 Madrid, Spain"
street_Castellana,-3.695031275,40.39119102,"Bypass Sur, 28026 Madrid, Spain"
street_Castellana,-3.695049241,40.39091734,"Bypass Sur, 28026 Madrid, Spain"
