,Postal_Code,Latitude,Longitude,Admin_Code3,Nearest_Centroid_ID,Distance_to_Centroid
26820,28320,40.2415,-3.7,28113,2811301001,60.590692019302736
26821,33939,43.3115,-5.7045,33031,3303107018,365.24461248459596
26822,09211,42.7501,-3.3055,09134,913401001,865.2355853082013
26823,03179,38.106,-0.7251,03015,301501009,5127.31828020252
26824,49318,42.0216,-6.3079,49150,4915001001,7093.9348558397405
26825,47313,41.5103,-4.3172,47170,4717001001,13592.907400189968
26826,35107,27.8055,-15.4683,35019,3501902003,1164.2042285779323
26827,03600,38.4033,-0.7838,03066,306604017,6421.4148190924
26828,37510,40.43,-6.5021,37157,3715701001,1158.052332077747
26829,12599,40.7054,0.1709,12093,1209301001,2231.0647913530274
26830,03657,38.4404,-1.0894,03105,310501004,4991.940649687792
26831,32811,42.225,-7.9772,32068,3206801001,6208.858571161957
26832,03360,38.1339,-0.8624,03049,304902004,1265.5090065360503
26833,27696,42.7946,-7.2274,27901,2790101001,9353.915480872121
26834,24811,42.8303,-5.1803,24137,2413701001,1389.6385465181907
26835,09141,42.5768,-3.5884,09001,900101001,4703.018086117697
26836,39790,43.4112,-3.4939,39009,3900901002,1157.6660243267486
26837,38632,28.0351,-16.6607,38006,3800601028,752.4671723559981
26838,23488,37.8389,-3.0719,23033,2307302002,368.5427163317393
26839,23004,37.7692,-3.7903,23050,2305008001,108.03350961052811
26840,26339,42.6035,-2.7505,26142,2614201001,3357.4148500509095
26841,39592,43.3009,-4.2735,39012,3901201002,1204.0731446860825
26842,49192,41.5524,-5.7988,49095,4909501001,2679.7422569088276
26843,30730,37.8063,-0.8374,30035,3003501002,238.02913058927197
26844,40420,40.8671,-4.1346,40113,4011301001,3542.369734534023
26845,23210,38.1828,-3.687,23039,2303901002,1760.1132905213403
26846,48940,43.3333,-2.9833,48054,4805401010,445.8493377085364
26847,33679,43.1676,-5.7379,33002,3300203002,1508.5883304594802
26848,42174,42.0163,-2.2731,42165,4216501001,5838.759802905046
26849,32120,42.6733,-8.5655,32087,3601502001,1868.143061483726
26850,17755,42.3789,3.0283,17143,1714301001,2781.2875586736036
26851,25318,41.7608,1.1462,25003,2500301004,3912.602015083371
26852,07193,39.6083,2.5874,07010,701001002,9101.16995846687
26853,33889,43.2731,-6.6215,33001,3300101001,8698.201387060553
26854,37400,41.1263,-5.1835,37081,3708101001,746.9305161900186
26855,35350,28.0205,-15.6469,35005,3500501001,4929.834135584102
26856,27889,43.65,-7.4,27013,2701302001,2696.200498116938
26857,33638,43.2008,-5.6889,33033,3303301010,11083.5755187639
26858,33680,43.1247,-5.56,33002,3300201001,4079.004065902125
26859,47184,41.7669,-4.1841,47062,4706201001,1423.2343077350295
26860,22613,42.5118,-0.3086,22059,2205901001,13017.305129298244
26861,27693,42.8378,-7.3446,27026,2702601001,4228.087172355676
26862,15285,42.8667,-8.75,00nan,1501304001,1046.6671285515959
26863,15326,43.4262,-7.9567,15070,1507001008,1930.001188520931
26864,25160,41.4333,0.65,25105,2510501001,394.4513252088354
26865,31175,42.7824,-1.8654,31120,3112001001,1007.2450602137645
26866,17488,42.2886,3.2771,17032,1703201001,364.75129398603985
26867,01208,42.9339,-2.3424,01013,101301001,12539.638422001857
26868,50561,41.8561,-1.4427,50052,5005201001,2450.2352450117473
26869,14940,37.3865,-4.2319,14013,1401301005,19462.504474152673
26870,48600,43.3789,-2.9831,48085,4808501003,60.92338048230831
26871,31250,42.6191,-1.9538,31200,3120001001,4393.453099866705
26872,38915,27.7678,-17.9397,38048,3804801004,1787.286102804882
26873,33890,43.2429,-6.594,33001,3300101001,9929.929013795501
26874,13411,38.9386,-4.8292,13086,1308601001,7743.444272203996
26875,33979,43.2657,-5.5705,33032,3303201001,1762.1308563485468
26876,18130,37.0622,-3.7613,18072,1807201001,1814.9728307846574
26877,35128,27.9066,-15.6694,35019,3501901001,7629.750272975393
26878,33529,43.3676,-5.4929,33040,3304001005,772.6770026400538
26879,24326,42.4131,-4.9944,24139,2413901001,2194.542417179862
26880,33810,43.0385,-6.8738,33028,3302801001,6231.255685087969
26881,03313,37.9915,-0.8653,03099,309905001,2809.9262749722943
26882,15124,43.0385,-9.1572,15052,1505201004,608.0164745976789
26883,24733,42.2551,-6.103,24125,2412501001,2034.0303236000566
26884,04004,36.8381,-2.4597,04013,401307028,44.60001857859381
26885,27646,42.8371,-7.1636,27037,2703701001,8562.8987526832
26886,03409,38.6739,-0.8133,03052,305201001,1434.617034679651
26887,32664,42.1904,-7.8018,32001,3200101003,570.3947926341117
26888,38449,28.358,-16.6928,38018,3801801003,3686.120453270713
26889,33117,43.1659,-5.9687,33053,3305301001,3035.058052215457
26890,33300,43.4813,-5.4357,33076,3307601003,312.8982003729582
26891,05516,40.4729,-5.4063,05103,510301001,1468.8563972879838
26892,32898,41.9496,-7.9993,32051,3205101001,3594.4455838760255
26893,14960,37.3269,-4.3683,14058,1405802001,157.07394908862042
26894,38811,28.0885,-17.2108,38003,3800301001,5065.421274780752
26895,50292,41.2921,-1.9628,50081,5008101001,1834.8187094688283
26896,27615,42.7888,-7.4585,27026,2702601002,8250.897185086647
26897,33612,43.2444,-5.7667,33037,3303701003,673.4486461412149
